,0_0,0_1,0_2,1_1,1_2,2_2,1_0,2_0,2_1
S|0x1|1x2|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x2|1o1|2o0|2o1,0,0,0,0,0,0.7,0,0,0
S|1x2|2x0|2x2|1o1|2o1,-1,0.7,0.0,0,0,0,-1,0,0
S|1x2|2x0|2x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|1x0|2x2|0o1|2o0,0,0,0,0,0,0,0,0,0
S|1x0|2x2|0o1|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x1|2x2|0o1|1o2|2o0,0.0,0,0,0.0,0,0,0,0,0
S|0x0|1x0|1x2|0o1|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o0|2o0,0,0,-1,0.5882352857575935,0,-1,0,0,-1
S|0x1|1x0|1x2|0o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|0o2|2o0,0,-1,0,0,-1,-1,0,0,-1
S|0x1|1x0|1x1|0o2|2o2,-1,0,0,0,0.7,0,0,0,-1
S|0x1|1x0|1x1|0o0|0o2|2o2,0,0,0,0,0,0,0,0,0
S|1x0|1x2|0o2,-1,-1,0,0.3460144637610967,0,-1,0,-1,0.00021079418246177842
S|1x0|1x2|0o0|0o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o0|0o2,0,0,0,0.5882352915775797,0,0.30000000000000004,0,-1,0.0
S|0x1|1x0|1x2|0o0|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|0o2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|2x2|0o2|1o0|1o1,0,-1,0,0,0,0,0,0.7,0
S|0x0|1x2|2x2|0o1|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|2x2|0o1|1o0|1o1,0,0,-1,0,0,0,0,-1,0
S|0x0|1x2|2x2|1o1|2o1,0,0.7,0.44700000000000006,0,0,0,-1,-1,0
S|0x1|0x2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2o0|2o1,0.0,0,0,-1,0.0,0,0,0,0
S|0x1|0x2|2x1|1o0|2o0,0.7,0,0,0,0,-1,0,0,0
S|0x1|0x2|2x1|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x1|0o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|0o0,0,-1,0,-1,0,2.946309043894899e-36,-1,-1,-1
S|0x2|1x2|0o0|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|1o1|2o2,0.7,0,0,0,0,0,-1,-1,-1
S|0x2|1x2|0o0|0o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x1|0o0|0o1,0,0,0,0,0,2.9198236094622944e-14,0.0,0,0
S|0x2|1x2|2x1|0o1|2o2,0.0001747690008716593,0,0,0.0,0,0,0.0,0.0,0
S|1x1|1x2|2x1|0o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|1o2|2o0,0,-1,0,-1,0,0,-1,0,-1
S|0x0|0x2|2x2|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|1o2|2o2,-1,0,0.7,0,0,0,0,-1,0.5882269724738859
S|0x1|1x0|1x1|0o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|2x0|0o0|1o2|2o2,0,0,0.7,0,0,0,0,0,-1
S|1x1|1x2|1o0,0.016747150848028646,0.0,0.0,0,0,0.0,0,0,0
S|1x1|1x2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1x2|1o0|2o2,-1,0,-1,0,0,0,0,-1,3.3132840563885208e-06
S|0x1|1x1|1x2|0o0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o0|0o2|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|2x2|0o0|0o2|1o0,0,0.7,0,0,0,0,0,0,0.0
S|1x1|2x1|2x2|1o0|1o2,-1,-1,-1,0,0,0,0,-1,0
S|0x2|1x1|2x2|0o0|1o0,0,-1,0,0,-1,0,0,0.7,-1
S|0x0|0x2|1x2|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|1x2|2x2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|1x1|2x1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x1|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x1|0o0|1o0,0,-1,0,-1,0,0.571619103,0,0,0
S|0x0|1x2|2x1|0o2|1o1,0,5.747436942847699e-05,0,0,0,0.2226266436303,0.147,0.7,0
S|1x0|1x2|0o1|0o2,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x1|0o1|0o2,0,0,0,0.30000000000000004,0,-1,0,0,0
S|1x0|1x2|2x1|0o1|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x0|0o2|1o0|2o1,0,0,0,0.0,0,0.0,0,0,0
S|0x0|0x1|1x2|2x0|0o2|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|0o1|0o2,0.7,0,0,-1,0,0,0,0,0
S|1x1|2x1|1o0,-1,1.4208715406754568e-26,0.0,0,0.0,-1,0,-1,0
S|1x1|2x1|0o1|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2x1|0o1|1o0,-1,0,0,0,-1,-1,0,5.8863543568517815e-06,0
S|1x0|1x2|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|0o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o2|2o1,-1,0,0,0.1031410686391258,0,0,0,-1,0
S|0x1|1x0|1x2|0o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x1|2x2|0o0|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x2|2x0|0o1|1o1|2o2,0.7,0,0,0,0,0,0,0,0
S|0x1|1x2|2x2|0o0|1o1,0,0,3.898300493116088e-07,0,0,0,-1,-1,-1
S|0x1|1x2|2x2|0o0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|0o2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|0o0|1o0,0,0,0,0,0,0,0,0.7,-1
S|0x1|0x2|1x1|0o0|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x1|0o0|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|2x1|0o0|0o1|2o2,0,0,0,0.7,0,0,-1,0,0
S|0x2|1x1|1x2|0o0|1o0,0,-1,0,0,0,-1,0,0.7,-1
S|0x2|1x1|1x2|0o0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|2x1|0o0|1o0|2o2,0,-1,0,0,0,0,0,0.7,0
S|0x2|2x0|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|1o0,0,-1,0,-1,0,-1,0,0,-0.48999999999999994
S|0x2|1x2|2x0|0o0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|2o1,0,-1,0,-1,0,-1,-1,0,0
S|0x2|1x2|0o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|0o0|2o2,0,0,0,0.7,0,0,0.40290000000000004,0.571619103,0.5882352725274305
S|0x2|1x0|1x1|0o1|1o2,-1,0,0,0,0,-1,0,0.0,0.0
S|0x2|1x0|1x1|0o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x2|0o0|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x1|1o1|2o2,0.7,0,0.30000000000000004,0,0,0,0.024706289999999992,0.30000000000000004,0
S|0x0|0x1|1x2|2x1|0o2|1o0|2o0,0,0,0,0.7,0,0,0,0,0
S|0x1|1x0|1x1|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|2x0|1o2|2o1|2o2,0,0,0.7,0,0,0,0,0,0
S|0x1|1x0|1x1|2x0|0o2|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x1|1o2|2o1|2o2,-1,0,0,0,0,0,0,0.7,0
S|1x1|2x1|2x2|0o0|1o0,0,-1,-1,0,-1,0,0,0.7,0
S|1x1|1x2|2x1|2x2|0o0|0o1|1o0,0,0,0.7,0,0,0,0,0.7,0
S|1x0|1x1|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o1|2o2,-0.48999999999999994,0,0,0,-1,0,0,0.0,-1
S|0x2|1x0|1x1|0o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|0o0|1o0,0,0.5882352941092057,-1,0,0,0,0,0,0
S|1x1|1x2|2x1|0o0|0o1|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|1o2|2o1,0,0,0,0,0,0,-1,0,0
S|0x1|1x0|1x2|0o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|2x1|0o0|2o0|2o2,0,0,-1,0.7,0,0,0,0,0
S|0x1|0x2|1x2|1o0|2o1,0.0,0,0,-1,0,0,0,0,0
S|0x1|0x2|1x2|0o0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|2x0|0o0|1o0|2o1,0,0,0,-1,0,-1,0,0,0
S|1x2|2x2|1o1,-1,-1,0.11166131091940687,0,0,0,-1,-1,-1
S|0x1|2x1|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x1|0o0|1o2,0,0,0,0.5882071001489309,0,-1,-1,0,0
S|0x1|1x0|2x1|0o0|1o2,0,0,-1,4.102848464773594e-05,0,-1,0,-1,0
S|0x1|1x0|2x1|0o0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|2x1|0o0|0o2|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|0o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x1|0o0|1o2|2o2,0,0,0,0.7,0,0,0,-1,0
S|0x1|2x0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|1o2|2o1,0.0,0,-1,0.0,0,0,0,0,0
S|0x1|1x0|2x0|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x0|1o1|1o2|2o1,0.0,0,0,0,0,-1,0,0,0
S|0x1|0x2|1x0|2x0|1o1|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|0o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|2x2|0o0|1o1|1o2,0,0,-1,0,0,0,0,0.0,0
S|1x2|2x2|0o1|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o0|1o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x2|0o2|2o1,0,0,0,0.58009336047,0,0,0,0,0
S|0x0|1x0|1x2|2x2|0o2|1o1|2o1,0,0,0,0,0,0,0,0.7,0
S|1x0|1x2|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o2|2o0,0,0,0,0.7,0,0,0,0,0
S|0x1|1x0|1x2|0o2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|1x2|2x0|0o0|0o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|0o0|0o2,0,0,0,0.0041722921686777265,0,1.10120441216306e-08,0.0,0,0.0
S|0x1|1x2|2x0|0o0|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x2|0o0|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|0o0|1o2,0,0,0.44700000000000006,0,0,0,0,0,0.0
S|0x1|0x2|1o2,1.1860494669423408e-60,0,0,-1,0,-1,-1,0.0,0.0
S|0x1|0x2|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x1|0o0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|1o1|2o2,0,0.0,1.1415990299465078e-17,0,0,0,0.0,3.5454415986787913e-13,0
S|0x0|1x2|2x1|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x1|1o2|2o2,-1,0.0,0.7,0,0,0,0,-1,0
S|0x2|1x0|1x1|2x1|0o1|1o2|2o2,-1,0,0,0,0,0,0,0.0,0
S|0x1|1x2|2x0|0o2|1o1,4.070465389032487e-16,0,0,0,0,0.10502272792171506,0.0,0,0.0
S|0x1|1x2|2x0|0o2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x2|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x2|0o2|1o0,0,0,0,0.5880899365925809,-1,0,0,-1,0.0
S|0x0|0x1|2x2|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x2|0o2|1o0|2o1,0,0,0,0.0,0,0,0,-1,0
S|0x0|1x2|2x1|0o2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|2x2|0o1|0o2|1o1,0,0,0,0,0,0,-1,0.7,0
S|0x0|0x2|1x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|2o1,-1,-1,0.3346903863735133,-1,0,0,0,0.0,0
S|1x2|2x2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|2x1|2x2|1o1|2o0,0.5190300000000001,0,0.7,0,0.5842457466302999,0,0.5882352941175899,0,0
S|0x1|2x1|2x2|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|0o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o0|2o1,0,-1,0.0504244557541927,-1,0,0,-1,0,0
S|1x2|2x0|2x2|0o0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o0|0o2|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x1|0o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|1o0|2o1,-0.1899999999999999,-1,0,0,0,-1,0,-1,0
S|0x0|1x2|2x1|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|0o1|2o1,-1,0,0,0,0,-1,-1,0,0
S|0x2|1x1|1x2|0o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x2|2o1|2o2,0,0,0,0.5190300000000001,0,0,0,0,0
S|0x2|1x1|1x2|2o1|2o2,-1,-1,0,0,0,0,-1,0.7,0
S|0x2|1x1|1x2|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o1|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x2|0o1|2o1,-1,0,-1,0.7,0,0,0,0,0
S|0x0|1x0|1x2|2x2|0o1|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|2x2|0o0|0o1|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|2x2|1o2,0.0,0.0,0,0.018026226049174487,0,0,0.001163055795717049,0.0,0.0
S|0x2|2x2|1o0|1o2,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o0|2o1,0,-1,0,0,-1,-1,0,-1,0
S|0x2|1x0|1x1|0o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|2x2|0o0|1o2|2o1,0,-1,0,0,0,0,0,0.0,0
S|1x1|2x2|1o2,5.118523708714458e-49,0.0,-1,0,0,0,-1,0.0,0.0
S|1x1|2x2|1o2|2o0,0,0,0,0,0,0,0,0,0
S|1x1|2x0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o1|2o0,-1,0,0,0,0.0,0.0,0,0,0.0
S|0x2|1x0|1x1|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|2x2|0o1|2o0|2o1,-1,0,0,0,-1,0,0,0,0
S|1x0|1x1|2x1|0o2|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x0|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x2|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|2x2|1o1|1o2|2o1,0.0,0,0,0,0,0,0.7,0,0
S|0x1|1x1|2x0|2o1|2o2,-1,0,0.01729440579632391,0,-0.1899999999999999,0,-1,0,0
S|0x1|1x1|2x0|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|2x2|0o2|1o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x1|2x2|0o0|0o1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x2|1o0|2o1,0.0,0,0,0,0,0,0,-1,0
S|0x0|0x2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x1|1o1|1o2,0,0.147,0,0,0,-1,0.7,-1,0
S|1x1|1x2|2x0|0o0|0o2,0,0.7,0,0,0,-1,0.0,0,-1
S|1x1|1x2|2x0|0o0|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|0o2,-1,0,0,0,-1,-1,-1,-1,1.3831451330469098e-26
S|0x1|1x1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|0o2|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|0o2|1o0,-1,0.07203,0,0,0,-1,0,-1,0
S|1x1|1x2|2x1|0o0|0o2|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o2|1o0,0.21006715655813216,0.0,0,0,0,0.0,0,0,0.0
S|1x1|1x2|2x1|0o2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x1|2x2|0o1|0o2|1o0,0.7,0,0,0,0,0,0,-1,0
S|0x0|1x1|1x2|0o2|1o0,0,-1,0,0,0,0.0,0,-1,-1
S|1x2|2x0|0o0|1o0,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o0|1o0,0,-1,-1,-1,0,0,0,0,-1
S|1x2|2x0|2x2|0o0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|2x2|0o0|0o1|2o1,0,0,0.7,0,0,0,0,0,0
S|0x1|2x0|2x1|0o0|1o2,0,0,-1,-1,0,-1,-1,0,0
S|0x1|1x0|1x1|0o0|0o2,0,0,0,0,-1,-1,0,-1,-1
S|0x1|1x1|2x0|0o2|2o1,0.0,0,0,0,0.0034526797731630333,0.0,0.0,0,0
S|0x1|1x1|2x0|0o2|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|2x0|0o2|1o2|2o1,0,0,0,0,0,0.7,0,0,0
S|0x1|1x0|1x1|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|0o2|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o1|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1x2|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1x2|2x2|0o2|1o0|2o1,0.0,0,0,0,0,0,0,-1,0
S|2x1|2x2|2o0,0.005173967850730697,0.0,0.0,0.03886669656433452,0.0,0,0.3460264434781124,0,0
S|0x1|0x2|2x1|2x2|1o0|1o1|2o0,0.7,0,0,0,0,0,0,0,0
S|0x1|2x1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|2x1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|1o0|2o0,0,0,-1,-1,-1,-1,0,0,0
S|0x2|1x0|2x1|0o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|0o2|1o2,0,-1,0,0,0,0.7,0,-1,-1
S|1x0|1x1|2x2|0o1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x1|0o2|1o2,-1,0,0,0,0,0.7,0,-1,0
S|1x2|2x0|2x2|0o2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|0o0|2o1,0,0,0,0,-1,-1,-1,0.588235294117647,0
S|0x2|1x0|1x1|0o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x1|2x1|2x2|0o0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2x2|1o0|2o1,-1,-1,0,0,-1,0,0,-1,0
S|1x0|1x1|2x2|0o2|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x2|0o2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x1|0o0|0o1|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x1|0o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x1|1o1|2o0,-1,-1,0,0,0,1.7387085252934129e-13,-1,0,0
S|0x2|1x2|2x1|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o0|2o1,0,-1,-1,0,0,-1,-1,0,0
S|1x1|1x2|2x0|0o0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|2x0|0o0|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1x2|2x0|0o0|2o1|2o2,0,0,-1,0,0,0,-1,0,0
S|1x2|2x0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o0|0o1|1o0,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|0o0|0o1|0o2,0,0,0,0,0,0,0,0,0
S|0x0|2x2|0o1|1o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|2o0|2o1,-1,0,0,-1,0,0.7,0,0,0
S|0x1|0x2|1x2|0o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x0|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|2x0|0o2|1o0|2o1,0,0,0,0,-1,0.0,0,0,0
S|0x1|1x2|2x2|2o0|2o1,-1,0,0.0,-1,0,0,0.0,0,0
S|0x1|1x2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|2o0|2o1,-1,0,0.357,0,0,0,0,0,0
S|0x1|0x2|1x2|2x1|0o0|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|0o0|2o1,0,0,-1,0.0,0,-1,0,0,0
S|0x1|1x0|1x2|0o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x2|1o2|2o1,0.0,0,0,-1,0,0,0,0,0
S|0x1|0x2|2x2|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x2|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x2|0o2|1o0|2o1,0.0,0,0,0.0,0,0,0,0,0
S|0x1|1x2|2x2|1o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|1o0|1o2,-1,0,-1,0.7,0,0,0,0,0
S|0x1|2x0|2x1|0o0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x0|0o0|1o2|2o2,0,0,0,0.7,0,0,0,0,0
S|0x1|1x0|2x0|1o2|2o2,0,0,0.7,0,0,0,0,0,0
S|0x1|1x0|2x0|0o2|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|2x2|0o0|1o0|2o1,0,0,0,0,-1,0,0,0.7,0
S|0x1|1x1|1o2,-1,0,-1,0,0,-1,-1,-1,1.459854811677795e-13
S|0x1|1x1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|0o2|1o2,-1,0,0,0,0,0.7,-1,0,0
S|0x1|1x0|2x1|2x2|0o2|1o2|2o0,-1,0,0,0.7,0,0,0,0,0
S|0x1|1x0|2x2|0o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|2x1|2x2|0o2|1o0|2o0,0,0,0,0,0,0,0,0,0
S|2x0|2x2|1o0,-1,-1,-1,-1,-1,0,0,0,9.984828997136799e-18
S|0x2|2x0|2x2|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x2|1o1|2o1,-1,0,0.0013297604573579611,0,0,0,-1,-1,0
S|0x1|1x2|2x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|2x0|2x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|2x1|0o0|0o1|1o2,0,0,0,-1,0,-1,0,0,0
S|1x0|2x0|2x1|0o1|0o2|1o2,0,0,0,0,0,0,0,0,0
